split,utt_id,speaker_id,gender,age,audio_path,text,accuracy,completeness,fluency,prosodic,total
train,030680114,3068,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3068\030680114.WAV,SHE LIKED WAKING ON HIM,8,10.0,8,8,8
train,030680119,3068,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3068\030680119.WAV,THEY MAKE ME SO HAPPY,8,10.0,7,7,7
train,030680140,3068,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3068\030680140.WAV,I KNOW IT ALL,8,10.0,7,7,7
train,030680162,3068,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3068\030680162.WAV,GET ON WITH YOUR BREAKFAST,8,10.0,7,6,7
train,030830001,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830001.WAV,TELL ME WHAT YOU WANT ME TO DO,8,10.0,8,7,8
train,030830004,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830004.WAV,SHE KNOWS I WOULD,9,10.0,9,8,8
train,030830013,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830013.WAV,AND PEOPLE WERE BEGINNING TO SAY ITS OF YOU,8,10.0,8,7,7
train,030830021,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830021.WAV,AND HOW ARE THINGS GOING ON HAIR NOW,8,10.0,6,7,7
train,030830030,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830030.WAV,WE KNOW THAT WELL,8,10.0,7,7,7
train,030830033,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830033.WAV,I WANTS WORK AND ITS IS MY RIGHT,8,10.0,7,7,7
train,030830043,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830043.WAV,I DO NOT KNOW HIM,8,10.0,8,8,8
train,030830069,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830069.WAV,YES I KNOW YOU LOVE ME,9,10.0,7,8,8
train,030830074,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830074.WAV,HOW HAPPY YOU BOTH LOOK,9,10.0,8,8,8
train,030830093,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830093.WAV,SHE WORD NOT SAY WHAT,8,10.0,7,7,7
train,030830094,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830094.WAV,IT ME ALL BE OVER,9,10.0,8,8,8
train,030830102,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830102.WAV,SHE WILL KNOW WHAT'S I WANT,9,10.0,8,7,8
train,030830116,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830116.WAV,LET US GO IN TO IT,8,10.0,7,7,8
train,030830118,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830118.WAV,THEN HE TURNED BACK AND LOOKED AT HER,8,10.0,7,7,7
train,030830124,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830124.WAV,IN ANY CASE HE IS SURE TO LOVE HAIR BEST,7,10.0,7,7,7
train,030830129,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830129.WAV,WHICH DO YOU CARE TO USE,8,10.0,8,8,8
train,030830135,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830135.WAV,AND THERE WE WERE,8,10.0,7,7,7
train,030830147,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830147.WAV,WHAT WERE YOU PARENTS,7,10.0,7,8,7
train,030830154,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830154.WAV,STAY WITH MY MOTHER,8,10.0,9,8,8
train,030830169,3083,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3083\030830169.WAV,HE WILL HELP YOU,8,10.0,8,8,8
train,032080019,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080019.WAV,I SEE HIM THERE,10,10.0,10,10,10
train,032080038,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080038.WAV,DOES SHE WANT TO SEE ME,10,10.0,10,9,9
train,032080043,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080043.WAV,HERE I MAY DO SOMETHING,9,10.0,10,10,9
train,032080056,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080056.WAV,GET UP I SAY,10,10.0,10,9,9
train,032080058,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080058.WAV,WELL WHERE IS HE,8,10.0,8,8,8
train,032080071,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080071.WAV,I HAVE HAD NO HOLIDAY,10,10.0,9,9,9
train,032080078,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080078.WAV,AND SO THERE WERE TEN OF THEM,10,10.0,9,9,9
train,032080079,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080079.WAV,IT IS GOOD TO BE LOVED AND TO LOVE,8,10.0,9,9,8
train,032080083,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080083.WAV,BUT THIS IDEA WAS NOT OF TODAY,8,10.0,9,9,8
train,032080088,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080088.WAV,OH THIS IS WONDERFUL,9,10.0,9,9,9
train,032080092,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080092.WAV,THEY WILL SEE THAT YOU ARE NOT THERE,8,10.0,8,8,8
train,032080093,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080093.WAV,WE ARE BOTH TWELVE YEARS OLD,9,10.0,9,8,8
train,032080099,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080099.WAV,TRY YOUR NEW SHOES,8,10.0,9,9,8
train,032080103,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080103.WAV,BUT IT WAS TOO MUCH,9,10.0,9,9,9
train,032080110,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080110.WAV,DO YOU WANT TO KNOW MY WISH,9,10.0,9,9,9
train,032080119,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080119.WAV,SURELY THAT IS NOT TOO LONG TO WAIT,8,10.0,10,9,8
train,032080132,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080132.WAV,SHE HAS THAT FROM ME,9,10.0,9,9,9
train,032080145,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080145.WAV,HE HAD TO DRINK ON ALL FOURS,9,10.0,8,8,8
train,032080150,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080150.WAV,MY SISTER WILL MISS YOU,9,10.0,9,9,9
train,032080161,3208,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3208\032080161.WAV,THAT I CAN GIVE HIM,9,10.0,10,9,9
train,034230011,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230011.WAV,WHY HAD HE TURNED,9,10.0,9,7,8
train,034230034,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230034.WAV,YES THAT IS SOMETHING,9,10.0,9,9,9
train,034230035,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230035.WAV,THIS IS THE FIRST,9,10.0,9,9,9
train,034230043,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230043.WAV,YOU CAN PUT BUY TRIES,9,10.0,9,8,8
train,034230051,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230051.WAV,HE WAS HAPPY THIS MORNING LIKE A BOY,9,10.0,8,8,8
train,034230058,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230058.WAV,I HAND A SAY WHICH THEN,8,10.0,8,8,7
train,034230063,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230063.WAV,AND THERE WERE THREE DAYS LIKE THIS,9,10.0,9,9,9
train,034230072,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230072.WAV,THEY WERE LIKE YEARS,8,10.0,8,8,8
train,034230079,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230079.WAV,BUT HE WAS GREAT,8,10.0,8,9,8
train,034230081,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230081.WAV,I GUESSES YOU HAVE,8,10.0,8,8,8
train,034230083,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230083.WAV,THERE USE TO BE,8,10.0,9,8,8
train,034230085,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230085.WAV,NO ONE LOVE ME NOW,10,10.0,9,8,9
train,034230108,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230108.WAV,TO GO ON WITH THE SORRY,8,10.0,8,8,8
train,034230112,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230112.WAV,GIVE IT HERE I TELL YOU,8,10.0,8,8,8
train,034230115,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230115.WAV,HE HAD HE ARM ROUND HER,8,10.0,8,8,8
train,034230123,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230123.WAV,AND HERE AM I WAIT TO FOR,8,10.0,7,8,7
train,034230141,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230141.WAV,BUT HE SHE LOOK UP AND IS NOT AFRAID,8,10.0,8,8,8
train,034230154,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230154.WAV,IT WAS A GREAT DAY THIS,9,10.0,9,9,9
train,034230164,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230164.WAV,THERE WAS NO PLAY FOR HIM NOW,8,10.0,9,8,7
train,034230168,3423,f,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3423\034230168.WAV,BUT GO UP I WILL,8,10.0,8,8,8
train,036360016,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360016.WAV,HE LOVED ME YOU SAY,9,10.0,8,8,9
train,036360027,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360027.WAV,BUT I KNOW I KNOW,9,10.0,8,8,8
train,036360029,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360029.WAV,WHY MY YOU NOT COME WITH ME,9,10.0,8,8,8
train,036360032,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360032.WAV,I US ONLY TWENTY THEN,8,10.0,8,8,8
train,036360033,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360033.WAV,WILL YOU COME WITH ME OR WHAT,8,10.0,8,8,7
train,036360034,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360034.WAV,SHE US AT HOME,9,10.0,9,9,9
train,036360044,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360044.WAV,IT US FROM HER THAT IT HARD ITS BEAST TIE,8,10.0,8,8,8
train,036360055,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360055.WAV,HOW CAN THEY BE RIGHT,9,10.0,9,9,9
train,036360061,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360061.WAV,DO YOU NOT KNOW MY STORY,8,10.0,8,8,8
train,036360062,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360062.WAV,WHY DO YOU NOT GO HOME,8,10.0,8,8,8
train,036360071,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360071.WAV,I WOULD WORK SO HARD TO GET IT DONE,9,10.0,7,6,8
train,036360106,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360106.WAV,YES IT WAS ALL RIGHT THIS TIME,8,10.0,7,7,7
train,036360111,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360111.WAV,WHAT A SWEET SINGER YOU US WHEN YOU FIRST COME,9,10.0,7,6,8
train,036360114,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360114.WAV,WHY THAT'S ALL ONE,9,10.0,9,8,8
train,036360142,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360142.WAV,BUT DO NOT COME TO ME AGAIN,9,10.0,8,7,8
train,036360151,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360151.WAV,I WILL TELL YOU THAT THEY DONE,9,10.0,8,8,8
train,036360154,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360154.WAV,ANY OF IT ON HIM,8,10.0,8,8,8
train,036360160,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360160.WAV,WHERE WHERE THEY TO GO PLEASE,8,10.0,8,8,8
train,036360167,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360167.WAV,I ONLY TELL YOU WHAT I HEAR,8,10.0,7,7,7
train,036360174,3636,m,9,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3636\036360174.WAV,WILL YOU BE SORRY,8,10.0,9,8,8
train,038370004,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370004.WAV,I HAVE NO IDEA OF WHAT THIS DONE,8,10.0,8,8,7
train,038370013,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370013.WAV,YOU MAY DO WHAT YOU LIKE,9,10.0,8,8,8
train,038370019,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370019.WAV,SHE DOES ALL THAT WOMAN CAN,9,10.0,8,8,8
train,038370045,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370045.WAV,I AM CUTE WILL IN,7,10.0,7,7,7
train,038370052,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370052.WAV,YES THAT IS RIGHT,9,10.0,9,9,9
train,038370056,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370056.WAV,SHE WITCHES TO PLEASE YOU,8,10.0,8,8,8
train,038370060,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370060.WAV,WHERE TO FIND HIM,8,10.0,9,9,8
train,038370061,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370061.WAV,HAVE SOME BANANAS PLEASE,8,10.0,8,8,8
train,038370068,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370068.WAV,WHY HAVE YOU DONE ALL THIS FOR ME,8,10.0,8,8,8
train,038370070,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370070.WAV,HE WOULD HAVE NO ROW,9,10.0,8,8,9
train,038370081,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370081.WAV,YOU KNOW WHAT I DO,9,10.0,8,8,8
train,038370097,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370097.WAV,BUT WAS THIS ALL,8,10.0,8,8,7
train,038370105,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370105.WAV,TAKE IT AND GO,9,10.0,8,8,8
train,038370107,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370107.WAV,WILL YOU LUNCH WITH ME,8,10.0,8,8,8
train,038370128,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370128.WAV,IT IS NOT TO BE DONE,8,10.0,8,8,8
train,038370142,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370142.WAV,WHAT'S WILL ONLY BE THREE MONTH,8,10.0,8,7,7
train,038370153,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370153.WAV,HE LOOK UP WITH AN IDEA IN HIS EYES,8,10.0,7,7,7
train,038370160,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370160.WAV,YES THAT MAY BE,10,10.0,9,9,9
train,038370167,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370167.WAV,BUT GO ON AND LET ME HEAR YOU,8,10.0,8,8,8
train,038370170,3837,f,12,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER3837\038370170.WAV,TELL ME AFTER WHAT,8,10.0,8,8,8
train,040050015,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050015.WAV,I THOUGHT HE WAS A BRILLIANT MAN,10,10.0,8,9,9
train,040050041,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050041.WAV,A CIVIL SUIT AGAINST THE COUNTY IS ALSO A POSSIBILITY,8,10.0,8,8,8
train,040050060,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050060.WAV,IN SPIRITUAL TERMS IT WAS A PRIVILEGE,8,10.0,8,8,8
train,040050071,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050071.WAV,THAT'S VERY IMPORTANT TO ME,9,10.0,9,9,9
train,040050094,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050094.WAV,NO NEED TO GIVE THE ANSWERS THEN,8,10.0,9,8,8
train,040050107,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050107.WAV,SECURITY AROUND THE HOTEL IS TIGHT,8,10.0,8,8,7
train,040050110,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050110.WAV,ALTHOUGH HE HAD ONLY A,8,10.0,8,8,8
train,040050125,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050125.WAV,FINAL RACE OF THE SEASON TODAY,9,10.0,9,9,9
train,040050142,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050142.WAV,WE ARE THE BEGINNING OF NEXT YEAR,8,10.0,8,8,8
train,040050180,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050180.WAV,I LACK THE ABILITY TO GRASP THE CONCEPT OF TIME,8,10.0,8,8,8
train,040050183,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050183.WAV,I NEED TO BE LOVED,9,10.0,9,9,9
train,040050203,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050203.WAV,I HAVE TO LIVE WITH ME,8,10.0,9,9,8
train,040050205,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050205.WAV,BUT THEN YOU COULD BE IN JAIL,9,10.0,8,8,8
train,040050255,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050255.WAV,I WANT TO SEE YOU MAN,9,10.0,8,8,8
train,040050264,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050264.WAV,THAT IS THE LAST TIME,8,10.0,8,8,8
train,040050271,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050271.WAV,TOO LATE TO GO TO THE STORE,9,10.0,9,9,9
train,040050281,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050281.WAV,I CAN HELP YOU WITH THE WEIGHT LOSS,8,10.0,8,8,8
train,040050295,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050295.WAV,WHY ARE YOU GOING TO GET ONE,8,10.0,8,8,8
train,040050306,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050306.WAV,I WAS GRATEFUL TO HER,9,10.0,8,8,8
train,040050358,4005,f,20,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER4005\040050358.WAV,BECAUSE I CAN KEEP YOU SAFE,8,10.0,7,7,7
train,051950005,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950005.WAV,SHALL I OPEN IT AND COME IN,9,10.0,9,9,9
train,051950011,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950011.WAV,ASK HIM TO LOOK IN AND SEE ME,9,10.0,9,9,9
train,051950018,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950018.WAV,THERE WAS A GREAT SURPRISE IN HER FACE ALSO,9,10.0,9,9,9
train,051950025,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950025.WAV,GO AWAY AND LEAVE ME,8,10.0,8,8,8
train,051950032,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950032.WAV,GO AWAY FROM THE TABLE,9,10.0,8,8,8
train,051950033,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950033.WAV,WAS IT IN SIX HOURS THAT THE FRENCH WERE COMING,8,10.0,8,8,8
train,051950038,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950038.WAV,NO THEY MUST SEE NO CHANGE,9,10.0,9,9,8
train,051950044,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950044.WAV,CAN THIS TALE BE TRUE,9,10.0,9,9,9
train,051950050,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950050.WAV,COME COME THIS WON'T DO,9,10.0,9,9,9
train,051950051,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950051.WAV,YOUR FATHER WAS MY FRIEND,9,10.0,9,9,9
train,051950067,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950067.WAV,THE FIRST DAY OF THE WAKE IS NOTHING TO IT,9,10.0,9,9,9
train,051950075,5195,f,10,C:\Users\azizg\Desktop\pfe-d\data\clarity_datasets\speechocean762\WAVE\SPEAKER5195\051950075.WAV,I SHALL GO AND LOOK FOR SOME MONEY,9,10.0,9,9,9
